MiSeqRun,Sample_name,Locus,sample_id,Hash,nReads
1,1,LerayXT,1-KAY-01-a,9539f6a44c877269198249a8f0b5f957f8854c7e,169355
1,1,LerayXT,1-KAY-01-a,5589c9fd0b80abb991095d51b0d08322c825b1ab,898
1,1,LerayXT,1-KAY-01-a,74288e9967e36f202922cbd4f83b5236a199f917,198
1,1,LerayXT,1-KAY-01-a,1c8b16fb8ec494e8e799132635e1a77f390454ed,136
1,1,LerayXT,1-KAY-01-a,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,129
1,1,LerayXT,1-KAY-01-a,67ea62282df47a1b7579f046b745d6743fd791ad,171
1,1,LerayXT,1-KAY-01-a,108d4657158923e75cc49074e7b77dd24fbb23ed,100
1,1,LerayXT,1-KAY-01-a,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,27
1,1,LerayXT,1-KAY-01-a,317a0f4948acf74d0f9571922b285195b7bdac87,51
1,1,LerayXT,1-KAY-01-a,87cc03f785b8668a067e4ae97988ac6d17ba7be4,103
1,1,LerayXT,1-KAY-01-a,dda6ca9f3cf8c21e715324dade0633732218cb0c,533
1,1,LerayXT,1-KAY-01-a,b94d3c4f979ae438dd1d91885c0ff8f748a84808,58
1,1,LerayXT,1-KAY-01-a,793f70d420780e5ec354c144293b035196fc50d4,181
1,1,LerayXT,1-KAY-01-a,18e497a93ae2bfe5cf8965682fd21d7e0f2ca762,230
1,1,LerayXT,1-KAY-01-a,24d793c33398cd75242ae673dda93582e4daaa55,27
1,1,LerayXT,1-KAY-01-a,30d05a80fc816d5f9103e0b8eea6b44cb8a32446,36
1,1,LerayXT,1-KAY-01-a,dd74a307dc5c5ea23c3818ad3bd29001b81f6add,18
1,1,LerayXT,1-KAY-01-a,141344814e971215afc963e6028cec8204d7bee7,5
1,1,LerayXT,1-KAY-01-a,c961888837d6e83542b643560f258f7047f4fb64,3
1,1,LerayXT,1-KAY-01-a,e7282a38b725d49c4bcf0f5383ea99dea3115ec6,77
1,1,LerayXT,1-KAY-01-a,57f73589edb2c229bce32944aa078aefe794b6d3,35
1,1,LerayXT,1-KAY-01-a,ff85c7e35057fd3ae935b8aa42d2f8347161c204,58
1,1,LerayXT,1-KAY-01-a,f80c71e33339c6a16bcce1ad39d1f7b6e83419b2,4
1,1,LerayXT,1-KAY-01-a,9214f61dd55597802a699b1a37f315f81e6d8101,7
1,1,LerayXT,1-KAY-01-a,b96fcc7676174dcd6c80eecfa50d4d91d7984869,3
1,1,LerayXT,1-KAY-01-a,b1c172fd65bf1bed5634b7916859cba7199cae68,20
1,1,LerayXT,1-KAY-01-a,7af171aca16612df2c597775c569c0955e824004,11
1,1,LerayXT,1-KAY-01-a,6ef2df6df3ee64c8cb1bf2770599149718cd17eb,6
1,1,LerayXT,1-KAY-01-a,b79d8ca0327ebda487edac753180621858fd86fb,24
1,1,LerayXT,1-KAY-01-a,d6cd3713005577ef5abfb6ee8fabfb0e5e0e1820,13
1,1,LerayXT,1-KAY-01-a,600d71e38295f0571ba217afbe1fb3d10100a03e,28
1,1,LerayXT,1-KAY-01-a,301642a6e7e84ca76f93125e3f05bc6ee387e789,20
1,1,LerayXT,1-KAY-01-a,b6869bd9f4d3e386b5ddbbe52987f62bed558bf3,13
1,1,LerayXT,1-KAY-01-a,7867cd042564fda4c8bb47de923f8c706c2325d6,7
1,1,LerayXT,1-KAY-01-a,34e0646254baa1238ca8e7f0d558b0b0986c2d13,16
1,1,LerayXT,1-KAY-01-a,4c5361fdfafeba0594b02786dbd103bfa430be09,15
1,1,LerayXT,1-KAY-01-a,65b58800cf495c8773d42295a7b8f15bdac3bab5,5
1,1,LerayXT,1-KAY-01-a,8b4899c452c3ca1b6997c7d7ea812c8ac7d85b99,12
1,1,LerayXT,1-KAY-01-a,28bf86c8831a4f9985f14b0ee39d771e12a921d5,10
1,1,LerayXT,1-KAY-01-a,831c2947e40ccd73228b4f31f2560dfa12b4d965,9
1,1,LerayXT,1-KAY-01-a,19ebd6412e22f621e047cba08d4a30f7da620971,9
1,1,LerayXT,1-KAY-01-a,2630aa49334a50f8a40c695282375cf7479cf598,4
1,1,LerayXT,1-KAY-01-a,5cf65a215a690248b6ef293e7ea92814eadf06e7,6
1,1,LerayXT,1-KAY-01-a,92836c04734a44ec99b1717dea787af8a8076045,6
1,1,LerayXT,1-KAY-01-a,fdf49a63359af46e57b1541a504f8c7b936f8241,5
1,1,LerayXT,1-KAY-01-a,279f444492a0d00d81c315c8a2882b499d347963,5
1,1,LerayXT,1-KAY-01-a,bb16476da5660bc81acf148211dafd1c5edd2742,4
1,1,LerayXT,1-KAY-01-a,7bc2ab562ea727088733485b423581e1b2a00ed1,4
1,1,LerayXT,1-KAY-01-a,53fb927d5eb7101f4389a6f40a4f0ab0d208f758,4
1,1,LerayXT,1-KAY-01-a,23631a3c1c94c14df21ad4fe547349f37fdae255,4
1,1,LerayXT,1-KAY-01-a,04eb3612f5a2032330223ca794b16431cc2b4a8f,3
1,1,LerayXT,1-KAY-01-a,6b287937db786287c55beaece531ab0233cab89b,3
1,1,LerayXT,1-KAY-01-a,efc9c46da7662301160d545f4e131b48520d8239,2
1,1,LerayXT,1-KAY-01-a,649a4a0c9b0e33f6a5a2f8901d10327ab29d539e,2
1,2,LerayXT,2-KAY-01-b,9539f6a44c877269198249a8f0b5f957f8854c7e,179107
1,2,LerayXT,2-KAY-01-b,5589c9fd0b80abb991095d51b0d08322c825b1ab,1044
1,2,LerayXT,2-KAY-01-b,74288e9967e36f202922cbd4f83b5236a199f917,462
1,2,LerayXT,2-KAY-01-b,1c8b16fb8ec494e8e799132635e1a77f390454ed,423
1,2,LerayXT,2-KAY-01-b,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,222
1,2,LerayXT,2-KAY-01-b,67ea62282df47a1b7579f046b745d6743fd791ad,131
1,2,LerayXT,2-KAY-01-b,108d4657158923e75cc49074e7b77dd24fbb23ed,50
1,2,LerayXT,2-KAY-01-b,70d18a47706a14ff4e506fc3c862537937e00e47,16
1,2,LerayXT,2-KAY-01-b,80f508ff8834949761b45cfd60ecf7efa5c68e6c,63
1,2,LerayXT,2-KAY-01-b,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,19
1,2,LerayXT,2-KAY-01-b,317a0f4948acf74d0f9571922b285195b7bdac87,94
1,2,LerayXT,2-KAY-01-b,add35e6a1bd320a8be400132094abf1520846a95,25
1,2,LerayXT,2-KAY-01-b,b94d3c4f979ae438dd1d91885c0ff8f748a84808,34
1,2,LerayXT,2-KAY-01-b,793f70d420780e5ec354c144293b035196fc50d4,319
1,2,LerayXT,2-KAY-01-b,18e497a93ae2bfe5cf8965682fd21d7e0f2ca762,201
1,2,LerayXT,2-KAY-01-b,ead16679ddb3d065de60495f5da541ac4e2a5229,36
1,2,LerayXT,2-KAY-01-b,dd74a307dc5c5ea23c3818ad3bd29001b81f6add,37
1,2,LerayXT,2-KAY-01-b,0b338051f12b527e48640d85e43e736303e83d12,9
1,2,LerayXT,2-KAY-01-b,e7282a38b725d49c4bcf0f5383ea99dea3115ec6,131
1,2,LerayXT,2-KAY-01-b,29b7d335d38a967bf2f227c9ff0dd2c4e0269e67,23
1,2,LerayXT,2-KAY-01-b,f80c71e33339c6a16bcce1ad39d1f7b6e83419b2,37
1,2,LerayXT,2-KAY-01-b,60134f020cf60dd2ee6a0aa06a34f4b15d325a04,8
1,2,LerayXT,2-KAY-01-b,b0bfb8598a22be0c4fb53bfec1214f0ad82b6372,6
1,2,LerayXT,2-KAY-01-b,2fbc5c5b3331368103919da984ba0aaa46e93820,16
1,2,LerayXT,2-KAY-01-b,b96fcc7676174dcd6c80eecfa50d4d91d7984869,12
1,2,LerayXT,2-KAY-01-b,08a95a0f3c88759746909c7af0a6306e27a054c3,43
1,2,LerayXT,2-KAY-01-b,555226ee86fc565f3f6e77b069f7865b63dbc264,24
1,2,LerayXT,2-KAY-01-b,e6bc2afb61d22d0ee274290774ecbbd3bce21dc9,2
1,2,LerayXT,2-KAY-01-b,22954a3369e7bcc7a7021622c87d2308a7105ec0,18
1,2,LerayXT,2-KAY-01-b,7af171aca16612df2c597775c569c0955e824004,25
1,2,LerayXT,2-KAY-01-b,96cdb9be9f2156a4a9b4302d994e17bbdffbfe07,26
1,2,LerayXT,2-KAY-01-b,888254ed2050a200299416d502ab0a2e6687f501,23
1,2,LerayXT,2-KAY-01-b,ef9a5c4cb2a74c8496178fa8f78b0f8293975ae3,13
1,2,LerayXT,2-KAY-01-b,4de68e76088d6174fba7ccac30f5884f594d6731,19
1,2,LerayXT,2-KAY-01-b,28b4f378b7d52e742d44b5ce4f909f624a3d7dc2,9
1,2,LerayXT,2-KAY-01-b,405609f59d380a3f9c7ea9139d797e8a1726df66,6
1,2,LerayXT,2-KAY-01-b,f7df7517c4b962a2e68cdc02085bfcf60aff6363,11
1,2,LerayXT,2-KAY-01-b,d3c5f2cb6b42efbb2c8f206e8eb71c5764d7acc1,11
1,2,LerayXT,2-KAY-01-b,e514f52b67e634fb9a115ee82db5afc013542832,9
1,2,LerayXT,2-KAY-01-b,a3b4a2d5338e3123d0c995d99a9a0cf07aae5f34,9
1,2,LerayXT,2-KAY-01-b,46f41fdac251dc881674e73f4027387532a0466a,3
1,2,LerayXT,2-KAY-01-b,60063536bb8b1903136d489fbd7fa62929a72014,7
1,2,LerayXT,2-KAY-01-b,ff37a518877ed3bb9289deccf6c3b0fc5619a5d8,7
1,2,LerayXT,2-KAY-01-b,2b4d76f49869f4ba68b5c824b070949a53a042c3,7
1,2,LerayXT,2-KAY-01-b,3191bb29803583074f1afecdd27a7bb3c5637b24,7
1,2,LerayXT,2-KAY-01-b,23aab923c3ac1ae0825d6f72b95228ee03adde36,6
1,2,LerayXT,2-KAY-01-b,6e60ce392ecd01d87d217843f5d00901ecfe2f75,6
1,2,LerayXT,2-KAY-01-b,2ed33f6d25d89af7bb6484c982d75fea6af9cfa5,6
1,2,LerayXT,2-KAY-01-b,ed52a4658a047f2e663ec318f3fc0ab29b203576,5
1,2,LerayXT,2-KAY-01-b,e5700f6135c75a793e9fb25e3657c7a7e08926e4,4
1,2,LerayXT,2-KAY-01-b,094a62f914335730dd1a28dce77843be511ceaf2,3
1,2,LerayXT,2-KAY-01-b,86d8c2bdd2a500f2c4a369bf149e22950b9c94d1,2
1,2,LerayXT,2-KAY-01-b,d872cc7953dd4dfddeda15322d5166108a09710a,2
1,3,LerayXT,3-KAY-01-c,9539f6a44c877269198249a8f0b5f957f8854c7e,206510
1,3,LerayXT,3-KAY-01-c,6f09afda42df08e5dbcce46aaa716e3203c03cf9,12
1,3,LerayXT,3-KAY-01-c,5589c9fd0b80abb991095d51b0d08322c825b1ab,1627
1,3,LerayXT,3-KAY-01-c,74288e9967e36f202922cbd4f83b5236a199f917,471
1,3,LerayXT,3-KAY-01-c,1c8b16fb8ec494e8e799132635e1a77f390454ed,274
1,3,LerayXT,3-KAY-01-c,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,209
1,3,LerayXT,3-KAY-01-c,67ea62282df47a1b7579f046b745d6743fd791ad,209
1,3,LerayXT,3-KAY-01-c,108d4657158923e75cc49074e7b77dd24fbb23ed,73
1,3,LerayXT,3-KAY-01-c,80f508ff8834949761b45cfd60ecf7efa5c68e6c,69
1,3,LerayXT,3-KAY-01-c,317a0f4948acf74d0f9571922b285195b7bdac87,65
1,3,LerayXT,3-KAY-01-c,a32b0de74684c27645917449fcb5678f29836163,29
1,3,LerayXT,3-KAY-01-c,793f70d420780e5ec354c144293b035196fc50d4,276
1,3,LerayXT,3-KAY-01-c,18e497a93ae2bfe5cf8965682fd21d7e0f2ca762,264
1,3,LerayXT,3-KAY-01-c,2dd224c689e84bb262222aa16d508064459c643c,24
1,3,LerayXT,3-KAY-01-c,8b2bbda6b6caf99f1a8207f9e235892d85bc10cc,40
1,3,LerayXT,3-KAY-01-c,3405da6126b75b57389d9e398e2366ac2e66ba8b,274
1,3,LerayXT,3-KAY-01-c,fae8b927c8a0aaa705ad5cccd7edfbd7fe55b5bc,21
1,3,LerayXT,3-KAY-01-c,e7282a38b725d49c4bcf0f5383ea99dea3115ec6,129
1,3,LerayXT,3-KAY-01-c,57f73589edb2c229bce32944aa078aefe794b6d3,43
1,3,LerayXT,3-KAY-01-c,ff85c7e35057fd3ae935b8aa42d2f8347161c204,103
1,3,LerayXT,3-KAY-01-c,29b7d335d38a967bf2f227c9ff0dd2c4e0269e67,15
1,3,LerayXT,3-KAY-01-c,c2c67320e1d4a2249ab285a70931c97005d1d95d,85
1,3,LerayXT,3-KAY-01-c,2fbc5c5b3331368103919da984ba0aaa46e93820,74
1,3,LerayXT,3-KAY-01-c,7ce9fe7cdc3291858f9edacce8457ce09fdac81c,74
1,3,LerayXT,3-KAY-01-c,b1c172fd65bf1bed5634b7916859cba7199cae68,33
1,3,LerayXT,3-KAY-01-c,08a95a0f3c88759746909c7af0a6306e27a054c3,10
1,3,LerayXT,3-KAY-01-c,555226ee86fc565f3f6e77b069f7865b63dbc264,29
1,3,LerayXT,3-KAY-01-c,e6bc2afb61d22d0ee274290774ecbbd3bce21dc9,51
1,3,LerayXT,3-KAY-01-c,7af171aca16612df2c597775c569c0955e824004,5
1,3,LerayXT,3-KAY-01-c,6ef2df6df3ee64c8cb1bf2770599149718cd17eb,31
1,3,LerayXT,3-KAY-01-c,c0cf700c24abb54fb7e9c82e681ac84419ca243e,24
1,3,LerayXT,3-KAY-01-c,53a42320ad54c94dd0b9df11c17504705399e4bf,6
1,3,LerayXT,3-KAY-01-c,9c500360de26d71671900b115eb0d70c91a42430,21
1,3,LerayXT,3-KAY-01-c,c7c2251e60f66ec48319f60b2c1b7ec3f5072d5c,16
1,3,LerayXT,3-KAY-01-c,ef9a5c4cb2a74c8496178fa8f78b0f8293975ae3,7
1,3,LerayXT,3-KAY-01-c,65b58800cf495c8773d42295a7b8f15bdac3bab5,9
1,3,LerayXT,3-KAY-01-c,ede30f6d395eacc198d5c747c401c10aa12169bd,13
1,3,LerayXT,3-KAY-01-c,d05933b9ce3d858fcfad30504ea79a8651da5eba,13
1,3,LerayXT,3-KAY-01-c,8c79de8390b3e35f7eeab666f7ee53a47ad70ba2,12
1,3,LerayXT,3-KAY-01-c,90cb298881c4ddde6dd13ac9dd5ab7651f8849e8,10
1,3,LerayXT,3-KAY-01-c,78d62beaf8f64dad25c7fb465f7553cfbe05ab3d,10
1,3,LerayXT,3-KAY-01-c,ea988f6d6af810686367a80964f78d994f978f6e,9
1,3,LerayXT,3-KAY-01-c,2630aa49334a50f8a40c695282375cf7479cf598,3
1,3,LerayXT,3-KAY-01-c,0c3d483b4c87dd45134ede96566103d58148016e,7
1,3,LerayXT,3-KAY-01-c,4449716046154935dc020467a808ecf4fa9366d0,7
1,3,LerayXT,3-KAY-01-c,7d83f8e1aa76921d17af5c42204b7056752fc05a,4
1,3,LerayXT,3-KAY-01-c,87cdb7d8a8eeea44f9442437813760a811a77715,4
1,3,LerayXT,3-KAY-01-c,6295209d3641b43b4afae713a76a217597cd3a3e,3
1,3,LerayXT,3-KAY-01-c,5dc07cf065e913f89a074d8282840580e213f7f0,2
1,4,LerayXT,4-KAY-02-a,208ddc8e23f5f37278de5614d165f6ea43a88fc3,103183
1,4,LerayXT,4-KAY-02-a,6f09afda42df08e5dbcce46aaa716e3203c03cf9,952
1,4,LerayXT,4-KAY-02-a,5589c9fd0b80abb991095d51b0d08322c825b1ab,199
1,4,LerayXT,4-KAY-02-a,74288e9967e36f202922cbd4f83b5236a199f917,106
1,4,LerayXT,4-KAY-02-a,1c8b16fb8ec494e8e799132635e1a77f390454ed,576
1,4,LerayXT,4-KAY-02-a,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,74
1,4,LerayXT,4-KAY-02-a,67ea62282df47a1b7579f046b745d6743fd791ad,192
1,4,LerayXT,4-KAY-02-a,5ee8482e3a25aa2e566598c8f01b8cd76493265a,1569
1,4,LerayXT,4-KAY-02-a,b742e7f3fa50bb43ad72546cb25d1f7d80fea519,8229
1,4,LerayXT,4-KAY-02-a,108d4657158923e75cc49074e7b77dd24fbb23ed,2865
1,4,LerayXT,4-KAY-02-a,70d18a47706a14ff4e506fc3c862537937e00e47,298
1,4,LerayXT,4-KAY-02-a,80f508ff8834949761b45cfd60ecf7efa5c68e6c,2814
1,4,LerayXT,4-KAY-02-a,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,277
1,4,LerayXT,4-KAY-02-a,317a0f4948acf74d0f9571922b285195b7bdac87,629
1,4,LerayXT,4-KAY-02-a,add35e6a1bd320a8be400132094abf1520846a95,525
1,4,LerayXT,4-KAY-02-a,87cc03f785b8668a067e4ae97988ac6d17ba7be4,543
1,4,LerayXT,4-KAY-02-a,196ea2269a81303c28f3cfe9e94971df66701d69,744
1,4,LerayXT,4-KAY-02-a,109dfa2c5e10352ee913b3ba1a7fdcdf1b3666c0,814
1,4,LerayXT,4-KAY-02-a,b94d3c4f979ae438dd1d91885c0ff8f748a84808,911
1,4,LerayXT,4-KAY-02-a,3d176fc7382e5e99a5383f0d57c5fee1b7e4f247,628
1,4,LerayXT,4-KAY-02-a,a32b0de74684c27645917449fcb5678f29836163,756
1,4,LerayXT,4-KAY-02-a,18e86e065275eff433bb2febbe416879f334a7c4,180
1,4,LerayXT,4-KAY-02-a,efe1a128ecf7b7b952574fa700f99343871d8178,127
1,4,LerayXT,4-KAY-02-a,3054169aa51799b9c3f2c5c5a69b160638f7c4a8,236
1,4,LerayXT,4-KAY-02-a,d45686ea5a94fd4d3e5267f7356d800605319ae4,89
1,4,LerayXT,4-KAY-02-a,4fbc068f4034f2f83dfdb52939ee02606165ffbb,94
1,4,LerayXT,4-KAY-02-a,24d793c33398cd75242ae673dda93582e4daaa55,227
1,4,LerayXT,4-KAY-02-a,2dd224c689e84bb262222aa16d508064459c643c,605
1,4,LerayXT,4-KAY-02-a,f6ed707280683d77aabfe9cb17fe3d25e0405fd8,97
1,4,LerayXT,4-KAY-02-a,8b2bbda6b6caf99f1a8207f9e235892d85bc10cc,364
1,4,LerayXT,4-KAY-02-a,1a3e2b0f0c8224ac525ca0cc6147c8dfc3a0f013,30
1,4,LerayXT,4-KAY-02-a,478f6cb064984a45e2704ff578a9f4222b4fd289,156
1,4,LerayXT,4-KAY-02-a,30ca90cc76c64be37726eb7d1ccba6c9f093a655,278
1,4,LerayXT,4-KAY-02-a,dd74a307dc5c5ea23c3818ad3bd29001b81f6add,186
1,4,LerayXT,4-KAY-02-a,aae575e694494e1d78c96eaa3a66ec3d2f2c7d72,99
1,4,LerayXT,4-KAY-02-a,bd08f607662cdd2cc6d8b67ea2ed32f376496794,12
1,4,LerayXT,4-KAY-02-a,5aa6cf36b91aaefa906cbd85c49fd32ce0088297,109
1,4,LerayXT,4-KAY-02-a,987fb0f0670de22209d38140b55491a4dc8a6966,47
1,4,LerayXT,4-KAY-02-a,822c049056bbfefcb26b98a7e402c98ce7a892be,427
1,4,LerayXT,4-KAY-02-a,0a2f3681f5d706027b77f239bb43e71db9b9facb,296
1,4,LerayXT,4-KAY-02-a,dd9e5308150ac01dd7f1eea5387b71247271fe73,9
1,4,LerayXT,4-KAY-02-a,7766ea7f5763a2d7754fac33184bfc3fcf148003,192
1,4,LerayXT,4-KAY-02-a,de976abdf62c50f1482a7d49e2f4787e7a4c4a15,49
1,4,LerayXT,4-KAY-02-a,6b06165fee7b62beddb591ad24382d40812ba58b,136
1,4,LerayXT,4-KAY-02-a,51e62de137e94c38f26df10155cb30ea226d70a8,4
1,4,LerayXT,4-KAY-02-a,92075a2411f9c781adb13c87580ca1525461d98c,310
1,4,LerayXT,4-KAY-02-a,007fa13be4e629943a8bfa30641e6ce30ba52f2e,13
1,4,LerayXT,4-KAY-02-a,8ad39220ffc3a981d8a33dfdd1d8b96366723d8e,181
1,4,LerayXT,4-KAY-02-a,ff85c7e35057fd3ae935b8aa42d2f8347161c204,113
1,4,LerayXT,4-KAY-02-a,45bc80f1727d8a54b5cc8a19c3969bd893e13456,56
1,4,LerayXT,4-KAY-02-a,35ee2988acbe03834637b92d414c5eb3521097a5,165
1,4,LerayXT,4-KAY-02-a,c2e9aeb8fd7338a551457c434e1ad4d4832b96cf,173
1,4,LerayXT,4-KAY-02-a,5d9d60a79cf606b616a8416fb482578419c303f6,162
1,4,LerayXT,4-KAY-02-a,d0b61515afdb2ea20415c913881180bdffb6f4a7,34
1,4,LerayXT,4-KAY-02-a,484b2a75964b75771b9f6f33702471dd3f6807f1,150
1,4,LerayXT,4-KAY-02-a,a42c6212f158cc0e4e4260547ed79fe8639348d1,145
1,4,LerayXT,4-KAY-02-a,8ef3bca4c6e02de330cd1d704f883e4be3a8011f,47
1,4,LerayXT,4-KAY-02-a,7da1ee77253e54adcdc2489ceb7133103b7e34b0,30
1,4,LerayXT,4-KAY-02-a,21f89dd5775bb6ff723ec366c76207c68715be4e,117
1,4,LerayXT,4-KAY-02-a,6caa90c6acca345fb0bf5df41ff0222860e8f111,69
1,4,LerayXT,4-KAY-02-a,9cbd4a9bd8b9ad43118141feeec6a53bb09f7b30,112
1,4,LerayXT,4-KAY-02-a,3db4ed2098d2af5c9346f34a7da005c68c43844c,13
1,4,LerayXT,4-KAY-02-a,2c178778b67b186f36986c92d2e791d8daf46e98,85
1,4,LerayXT,4-KAY-02-a,27d7b6d220c380af7be9d6368413ba1623fb8f3d,89
1,4,LerayXT,4-KAY-02-a,62bfd0c1cc764a71b3b2219f6818da16bc0a72a0,84
1,4,LerayXT,4-KAY-02-a,0393a73eb3275c083182da689b88e5247d0597b8,77
1,4,LerayXT,4-KAY-02-a,43c50ccbfbcc8a542c69a481e4967592987f6133,66
1,4,LerayXT,4-KAY-02-a,7f6d046d49fa59248451b2ddeee8e09aec6930a5,67
1,4,LerayXT,4-KAY-02-a,3a3488b020d55dcbaaaf2a940cb58a28b944e6a8,62
1,4,LerayXT,4-KAY-02-a,0ad1204f72cb329044cf7e955d4feac821a07664,39
1,4,LerayXT,4-KAY-02-a,be4815e4213e21954b2fd2872a6744c5ad233bc2,11
1,4,LerayXT,4-KAY-02-a,3966879da6019e807ad0a1146e312decdb5edc32,47
1,4,LerayXT,4-KAY-02-a,49a6de0ec07dda68bb6dce1174db58840d6b0656,48
1,4,LerayXT,4-KAY-02-a,68a4de8323d1c2930ebe25495e1fca35f8e502d4,47
1,4,LerayXT,4-KAY-02-a,3532449bea3605647dace1df43f76a6c4ef35d47,46
1,4,LerayXT,4-KAY-02-a,15373aee3f5a88a6ace2c3eb2f7ba32abc95e396,25
1,4,LerayXT,4-KAY-02-a,fad7c9799f748b121dc6586fcbc1ee4a29d26b44,40
1,4,LerayXT,4-KAY-02-a,e0aba021c76eeba59b2643d862945a125da737ca,38
1,4,LerayXT,4-KAY-02-a,8ca5a4b4bd01aa85d5221673886afb1e29217cd3,34
1,4,LerayXT,4-KAY-02-a,9a5d94fac2644f95e1e3191dcf9ee8c046778877,33
1,4,LerayXT,4-KAY-02-a,a7cf2af329c4bd0b39e161b7a5979806412ab92e,12
1,4,LerayXT,4-KAY-02-a,1fcecfd65d7c623780c4aae4d064b00a3eb06ecb,31
1,4,LerayXT,4-KAY-02-a,7a2ebac352067710fdc230f2234250bf3dbb9983,29
1,4,LerayXT,4-KAY-02-a,43df9db73dcb077f02a7d36e676373cd2f8214ec,27
1,4,LerayXT,4-KAY-02-a,6ac582f742f030d2eb7aeb2e0052bd7efdbdd507,25
1,4,LerayXT,4-KAY-02-a,7b2f7f874bfee80ab3e84ba9069542a8fb664451,25
1,4,LerayXT,4-KAY-02-a,1413f2d63ad4b2137e3d9224bb2ee502d2142d71,20
1,4,LerayXT,4-KAY-02-a,9d998d374365c501ef67cf1cb3296024deb2a4c0,24
1,4,LerayXT,4-KAY-02-a,0b4dab3114dbd692254b048bbb52e2f968c91536,23
1,4,LerayXT,4-KAY-02-a,54b878a2ac98c7f9ee4f92821f7de9c64d4f6bff,18
1,4,LerayXT,4-KAY-02-a,9bb3ed6569ae163dc64037447b62b8f196cc13f2,17
1,4,LerayXT,4-KAY-02-a,6ceb6e1a686ccc5ecee9563db39caa1f2429ac6f,15
1,4,LerayXT,4-KAY-02-a,4fd93398db7a08a47bf20f7434ec8d4df3177066,14
1,4,LerayXT,4-KAY-02-a,85d99b0a6a1a63e92996fc2e6c9d8cabc9aab3b2,14
1,4,LerayXT,4-KAY-02-a,cfa5686b504eb5a1f51a267bdc6d89a04f13967d,12
1,4,LerayXT,4-KAY-02-a,adb39a2ddbfa4f4d9655a86308c336e3935fe1f5,11
1,4,LerayXT,4-KAY-02-a,abd9ef18e70c5c3ea12752648bd0d5895400e180,10
1,4,LerayXT,4-KAY-02-a,43709371efea98850f0cdf03b091acc0d9f5a95b,10
1,4,LerayXT,4-KAY-02-a,fde0bfc4b87e09fd1defe0e750de83c446e83bcf,9
1,4,LerayXT,4-KAY-02-a,5b2f65f39d38bc0cb225c717afd1487771a40081,8
1,4,LerayXT,4-KAY-02-a,f02321c5fcfc583e05a9d45623fe293c4143b7d4,8
1,4,LerayXT,4-KAY-02-a,030c27c09c52f0e3feb7e167e60779d33063500b,7
1,4,LerayXT,4-KAY-02-a,21d7e304ca2180e1143378c1095dead653cc46c3,7
1,4,LerayXT,4-KAY-02-a,75085e5c46413e712ed5625d9a924c743d3f9b8c,6
1,4,LerayXT,4-KAY-02-a,0e3486c7d85f2ab7bd9ff49a11aa8d243ab4147b,6
1,4,LerayXT,4-KAY-02-a,a8a267234d2665e9e9648d33d6ff0a1cf63454bc,5
1,4,LerayXT,4-KAY-02-a,6de007fdfa053f7d2ec6d09c3f1713c6081f4940,5
1,4,LerayXT,4-KAY-02-a,4018fc77478cbeeceebb9b7497434f725770176c,4
1,4,LerayXT,4-KAY-02-a,46cd999e366cbf4c78254a33252e5d5fac02b0d0,3
1,5,LerayXT,5-KAY-02-b,208ddc8e23f5f37278de5614d165f6ea43a88fc3,127848
1,5,LerayXT,5-KAY-02-b,6f09afda42df08e5dbcce46aaa716e3203c03cf9,1885
1,5,LerayXT,5-KAY-02-b,5589c9fd0b80abb991095d51b0d08322c825b1ab,650
1,5,LerayXT,5-KAY-02-b,74288e9967e36f202922cbd4f83b5236a199f917,592
1,5,LerayXT,5-KAY-02-b,1c8b16fb8ec494e8e799132635e1a77f390454ed,620
1,5,LerayXT,5-KAY-02-b,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,373
1,5,LerayXT,5-KAY-02-b,5ee8482e3a25aa2e566598c8f01b8cd76493265a,1603
1,5,LerayXT,5-KAY-02-b,b742e7f3fa50bb43ad72546cb25d1f7d80fea519,10552
1,5,LerayXT,5-KAY-02-b,108d4657158923e75cc49074e7b77dd24fbb23ed,2683
1,5,LerayXT,5-KAY-02-b,80f508ff8834949761b45cfd60ecf7efa5c68e6c,961
1,5,LerayXT,5-KAY-02-b,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,22
1,5,LerayXT,5-KAY-02-b,317a0f4948acf74d0f9571922b285195b7bdac87,658
1,5,LerayXT,5-KAY-02-b,add35e6a1bd320a8be400132094abf1520846a95,1126
1,5,LerayXT,5-KAY-02-b,87cc03f785b8668a067e4ae97988ac6d17ba7be4,189
1,5,LerayXT,5-KAY-02-b,c94b431bd56cbd46286cb32c7f579e99843ab2df,149
1,5,LerayXT,5-KAY-02-b,196ea2269a81303c28f3cfe9e94971df66701d69,901
1,5,LerayXT,5-KAY-02-b,109dfa2c5e10352ee913b3ba1a7fdcdf1b3666c0,312
1,5,LerayXT,5-KAY-02-b,b94d3c4f979ae438dd1d91885c0ff8f748a84808,315
1,5,LerayXT,5-KAY-02-b,3d176fc7382e5e99a5383f0d57c5fee1b7e4f247,864
